followers_count,friends_count,listed_count,favorites_count,statuses_count,stance,count,word_count,char_count,avg_word,hastags,mentions,number_digit,uppercase,lowercase,publishing_days,membership_years,cnn,colton,pubd_5,pubd_6,pubd_7,pubd_38,pubd_39,memb_1,memb_2,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
24,248,0,3010,945,Strong Disagreement,3,8,39,4.0,0,0,0,1,6,7,6,0,0,0,0,1,0,0,0,0,24,17.96,89.42,1.0,1.0,8.0,8.33,91.67,50.0,16.67,8.33,0.0,0.0,8.33,0.0,8.33,0.0,8.33,12.5,4.17,8.33,0.0,29.17,12.5,4.17,0.0,0.0,0.0,12.5,0.0,12.5,8.33,12.5,8.33,12.5,4.17,4.17,0.0,0.0,4.17,0.0,8.33,8.33,0.0,4.17,0.0,0.0,4.17,0.0,4.17,20.83,0.0,8.33,0.0,0.0,8.33,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0
4437,4643,15,16552,19070,Neutral,4,7,45,5.571428571428571,0,0,0,0,5,7,2,0,0,0,0,1,0,0,0,1,8,11.24,50.0,7.84,1.0,4.0,0.0,100.0,37.5,25.0,25.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,25.0,0.0,0.0,0.0,0.0,0.0
54,215,0,4746,2910,Neutral,4,15,72,4.142857142857143,0,0,0,0,8,6,2,0,0,0,1,0,0,0,0,1,8,99.0,89.42,1.0,25.77,8.0,25.0,50.0,37.5,12.5,12.5,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0
540,721,9,11221,34188,Neutral,3,10,57,4.8,0,0,0,1,6,6,2,0,0,0,1,0,0,0,0,1,13,42.69,22.08,1.4,1.0,6.5,7.69,53.85,38.46,15.38,7.69,0.0,0.0,7.69,0.0,7.69,15.38,0.0,15.38,0.0,0.0,7.69,15.38,15.38,0.0,0.0,0.0,0.0,15.38,0.0,15.38,0.0,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,15.38,0.0,7.69,0.0,0.0,7.69,0.0,0.0,23.08,7.69,0.0,0.0,0.0,15.38,0.0
2156,2281,3,18861,25723,Strong Agreement,3,18,91,4.111111111111111,0,0,0,1,15,6,1,0,0,0,1,0,0,0,1,0,10,99.0,84.14,43.37,25.77,10.0,20.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,623,5,19839,8866,Strong Agreement,4,12,68,4.75,0,0,0,1,9,6,4,0,0,0,1,0,0,0,0,0,18,74.89,28.91,1.0,25.77,9.0,5.56,88.89,55.56,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,11.11,5.56,0.0,5.56,22.22,11.11,5.56,5.56,0.0,0.0,11.11,5.56,5.56,5.56,5.56,0.0,22.22,0.0,11.11,5.56,0.0,0.0,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,5.56,0.0,0.0,5.56,0.0,0.0,11.11,5.56,0.0,5.56,0.0,0.0,0.0
2359,2980,113,3759,34343,Strong Disagreement,6,34,187,4.529411764705882,0,0,0,0,32,6,5,0,0,0,1,0,0,0,0,0,12,99.0,50.0,1.79,1.0,6.0,25.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,8.33,8.33,0.0,8.33,8.33,8.33,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,25.0,0.0,8.33,16.67,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,8.33,25.0,16.67,0.0,0.0,0.0,8.33,0.0
369,245,2,7821,8416,Neutral,6,28,190,5.925925925925926,0,3,0,6,11,6,1,0,0,0,1,0,0,0,1,0,34,26.21,98.02,1.0,79.41,17.0,14.71,73.53,64.71,23.53,11.76,0.0,5.88,0.0,5.88,11.76,5.88,11.76,11.76,8.82,2.94,0.0,14.71,0.0,2.94,5.88,0.0,0.0,2.94,2.94,0.0,0.0,20.59,0.0,20.59,0.0,5.88,5.88,5.88,2.94,5.88,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,2.94,5.88,0.0,0.0,0.0
1739,2972,50,44836,60355,Strong Disagreement,4,8,49,5.25,0,0,0,0,6,6,5,0,0,0,1,0,0,0,0,0,27,99.0,50.0,15.12,25.77,6.75,29.63,48.15,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,14.81,0.0,3.7,0.0,0.0,3.7,3.7,3.7,0.0,3.7,0.0,7.41,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,0.0,3.7,0.0,0.0,0.0,3.7,14.81,3.7,7.41,3.7,7.41,0.0,48.15,14.81,14.81,0.0,0.0,0.0,11.11
12,146,0,406,549,Neutral,3,1,7,7.0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,1,0,8,37.39,99.0,1.0,1.0,8.0,12.5,87.5,50.0,25.0,12.5,0.0,12.5,0.0,0.0,12.5,12.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,12.5,25.0,0.0,0.0,0.0,0.0
50,96,4,1827,4514,Strong Disagreement,6,11,110,7.230769230769231,0,0,0,3,8,6,8,0,0,0,1,0,0,0,0,0,1,92.84,99.0,1.0,25.77,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
50,96,4,1827,4514,Strong Disagreement,6,11,110,7.230769230769231,0,0,0,3,8,6,8,0,0,0,1,0,0,0,0,0,13,1.0,99.0,1.0,25.77,4.33,15.38,76.92,61.54,30.77,23.08,0.0,23.08,0.0,0.0,7.69,0.0,7.69,7.69,15.38,7.69,0.0,15.38,7.69,7.69,0.0,0.0,0.0,15.38,7.69,7.69,0.0,23.08,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.92,0.0,0.0,276.92,0.0,0.0,0.0
50,96,4,1827,4514,Neutral,3,23,135,4.913043478260869,0,0,0,0,21,6,8,0,0,0,1,0,0,0,0,0,1,92.84,99.0,1.0,25.77,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0
50,96,4,1827,4514,Neutral,3,23,135,4.913043478260869,0,0,0,0,21,6,8,0,0,0,1,0,0,0,0,0,13,1.0,99.0,1.0,25.77,4.33,15.38,76.92,61.54,30.77,23.08,0.0,23.08,0.0,0.0,7.69,0.0,7.69,7.69,15.38,7.69,0.0,15.38,7.69,7.69,0.0,0.0,0.0,15.38,7.69,7.69,0.0,23.08,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.92,0.0,0.0,276.92,0.0,0.0,0.0
891,914,2,6967,12121,Strong Agreement,5,8,55,6.0,0,0,0,0,7,6,10,0,0,0,1,0,0,0,0,0,23,1.23,66.81,9.25,25.77,11.5,26.09,91.3,73.91,17.39,8.7,0.0,8.7,0.0,0.0,8.7,4.35,13.04,17.39,13.04,17.39,4.35,13.04,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,17.39,0.0,4.35,0.0,8.7,0.0,8.7,0.0,0.0,4.35,8.7,0.0,8.7,4.35,4.35,0.0,17.39,0.0,4.35,0.0,4.35,0.0,4.35,4.35,26.09,0.0,8.7,8.7,0.0,8.7,0.0
83,265,0,8871,3256,Strong Disagreement,6,6,37,5.333333333333333,0,0,0,0,5,6,5,0,0,0,1,0,0,0,0,0,9,1.0,99.0,98.01,1.0,9.0,22.22,100.0,55.56,22.22,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0.0,22.22,11.11,11.11,0.0,33.33,22.22,11.11,11.11,0.0,0.0,11.11,0.0,11.11,11.11,33.33,0.0,44.44,22.22,11.11,0.0,11.11,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,33.33,0.0,11.11,0.0,11.11,0.0,0.0,0.0,44.44,33.33,0.0,11.11,0.0,0.0,0.0
436,1233,7,8213,13355,Neutral,6,2,62,30.5,0,0,0,0,2,6,2,0,0,0,1,0,0,0,0,1,7,67.14,50.0,13.15,25.77,7.0,28.57,71.43,42.86,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,14.29,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,28.57,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,128,0,845,2348,Neutral,3,17,93,4.529411764705882,0,0,0,0,14,6,6,0,0,0,1,0,0,0,0,0,8,92.84,89.42,1.0,25.77,8.0,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,12.5,0.0,0.0,0.0,0.0,62.5
143,172,8,1762,10041,Strong Disagreement,4,11,67,5.181818181818182,0,0,0,0,9,6,9,0,0,0,1,0,0,0,0,0,17,41.45,50.0,28.81,25.77,17.0,17.65,82.35,58.82,17.65,0.0,0.0,0.0,0.0,0.0,17.65,5.88,11.76,11.76,5.88,5.88,0.0,11.76,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,11.76,0.0,23.53,0.0,0.0,0.0,17.65,0.0,11.76,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,11.76,0.0,5.88,0.0,5.88,0.0,11.76,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0
3809,4938,7,5833,3885,Neutral,3,29,174,5.0344827586206895,1,0,0,0,23,6,9,0,0,0,1,0,0,0,0,0,11,1.0,50.0,85.21,1.0,11.0,18.18,90.91,54.55,9.09,9.09,0.0,9.09,0.0,0.0,0.0,9.09,0.0,9.09,27.27,18.18,9.09,18.18,18.18,9.09,9.09,0.0,9.09,18.18,0.0,18.18,0.0,9.09,0.0,27.27,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,27.27,9.09,9.09,9.09,0.0,0.0,36.36,27.27,0.0,0.0,0.0,9.09,0.0
689,1125,0,3434,4418,Strong Agreement,3,31,178,4.774193548387097,0,0,0,0,21,6,1,0,0,0,1,0,0,0,1,0,29,97.44,84.96,3.81,25.77,14.5,20.69,79.31,55.17,13.79,10.34,0.0,0.0,0.0,3.45,3.45,13.79,17.24,0.0,0.0,3.45,6.9,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,0.0,10.34,0.0,0.0,0.0,0.0,3.45,6.9,0.0,0.0,0.0,20.69,6.9,0.0,6.9,3.45,0.0,13.79,0.0,3.45,0.0,3.45,0.0,3.45,3.45,34.48,6.9,3.45,0.0,0.0,20.69,3.45
1510,1503,8,30707,155975,Strong Agreement,4,47,233,3.978723404255319,0,0,0,1,38,6,6,0,0,0,1,0,0,0,0,0,31,53.27,97.31,1.0,1.23,6.2,19.35,74.19,45.16,16.13,12.9,3.23,0.0,6.45,3.23,3.23,6.45,9.68,12.9,3.23,3.23,0.0,22.58,0.0,3.23,0.0,0.0,3.23,3.23,0.0,3.23,0.0,22.58,9.68,6.45,0.0,0.0,0.0,3.23,3.23,0.0,6.45,0.0,0.0,3.23,0.0,0.0,0.0,0.0,12.9,9.68,0.0,6.45,3.23,3.23,0.0,3.23,0.0,22.58,19.35,0.0,0.0,0.0,3.23,0.0
4766,4741,4,24591,47665,Neutral,3,7,38,4.571428571428571,0,1,0,0,5,6,9,0,0,0,1,0,0,0,0,0,44,68.79,41.03,19.82,3.73,22.0,9.09,79.55,59.09,9.09,2.27,0.0,0.0,0.0,2.27,6.82,11.36,13.64,9.09,6.82,13.64,0.0,22.73,2.27,2.27,6.82,0.0,0.0,2.27,0.0,2.27,0.0,4.55,0.0,13.64,2.27,2.27,4.55,2.27,0.0,6.82,2.27,0.0,2.27,2.27,0.0,0.0,0.0,2.27,4.55,13.64,2.27,11.36,2.27,4.55,4.55,2.27,2.27,11.36,4.55,0.0,2.27,0.0,0.0,4.55
10,99,1,56,75,Weak Disagreement,4,11,62,4.7272727272727275,0,0,0,0,7,6,1,0,0,0,1,0,0,0,1,0,7,99.0,92.33,13.15,25.77,7.0,14.29,85.71,42.86,14.29,0.0,0.0,0.0,0.0,0.0,14.29,14.29,14.29,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,14.29,0.0,0.0,0.0,14.29,0.0,28.57,0.0,14.29,0.0,14.29,0.0,0.0,14.29,28.57,0.0,0.0,0.0,14.29,0.0,14.29
546,567,27,5178,20295,Strong Disagreement,3,20,80,3.388888888888889,0,0,0,1,13,6,8,0,0,0,1,0,0,0,0,0,11,12.85,96.52,2.4,25.77,5.5,9.09,63.64,54.55,18.18,9.09,0.0,0.0,0.0,9.09,9.09,0.0,9.09,18.18,9.09,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,9.09,0.0,0.0,27.27,18.18,9.09,0.0,0.0,0.0,0.0
2260,4568,1,4523,10248,Weak Agreement,3,40,209,4.358974358974359,0,0,0,2,35,6,2,0,0,0,1,0,0,0,0,1,18,45.11,50.0,1.0,25.77,6.0,0.0,88.89,50.0,16.67,5.56,0.0,0.0,5.56,0.0,11.11,11.11,11.11,16.67,0.0,5.56,5.56,16.67,11.11,5.56,0.0,0.0,5.56,11.11,5.56,5.56,0.0,16.67,11.11,16.67,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,5.56,5.56,0.0,0.0,5.56,0.0,0.0,16.67,0.0,5.56,0.0,5.56,0.0,0.0,5.56,27.78,0.0,0.0,0.0,16.67,11.11,0.0
59,195,0,2270,1650,Strong Agreement,3,4,21,4.5,0,0,0,0,3,6,1,0,0,0,1,0,0,0,1,0,39,35.66,10.0,1.4,1.0,19.5,23.08,89.74,58.97,12.82,2.56,0.0,0.0,0.0,2.56,10.26,15.38,5.13,10.26,5.13,10.26,7.69,20.51,5.13,5.13,0.0,0.0,5.13,7.69,0.0,7.69,0.0,2.56,0.0,25.64,2.56,7.69,5.13,0.0,2.56,7.69,2.56,2.56,0.0,7.69,0.0,2.56,2.56,2.56,10.26,5.13,0.0,2.56,0.0,0.0,2.56,2.56,0.0,5.13,2.56,0.0,0.0,0.0,2.56,0.0
540,622,0,138,656,Strong Agreement,3,16,95,5.0,0,0,0,1,14,6,2,0,0,0,1,0,0,0,0,1,4,99.0,99.0,74.76,99.0,4.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,4788,5,14959,9657,Weak Agreement,4,11,41,2.8181818181818183,0,0,0,1,9,6,1,0,0,0,1,0,0,0,1,0,17,73.36,50.0,6.2,98.87,8.5,11.76,82.35,41.18,5.88,5.88,0.0,0.0,0.0,5.88,0.0,11.76,5.88,5.88,5.88,5.88,5.88,5.88,11.76,5.88,0.0,5.88,0.0,5.88,5.88,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,17.65,0.0,5.88,11.76,0.0,0.0,5.88,0.0,11.76,0.0,5.88,5.88,11.76,5.88,41.18,41.18,0.0,0.0,0.0,0.0,0.0
24,38,6,144,557,Strong Agreement,4,13,67,4.230769230769231,1,0,0,0,8,6,7,0,0,0,1,0,0,0,0,0,11,31.44,81.84,85.21,25.77,11.0,0.0,90.91,72.73,18.18,9.09,0.0,0.0,9.09,0.0,9.09,0.0,27.27,18.18,9.09,9.09,0.0,27.27,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,18.18,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,0.0,27.27,0.0,18.18,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0
1174,985,14,15026,47668,Neutral,3,2,47,23.0,0,1,0,0,1,6,2,0,0,0,1,0,0,0,0,1,13,42.69,22.08,1.4,25.77,3.25,7.69,69.23,46.15,15.38,7.69,0.0,0.0,7.69,0.0,7.69,7.69,7.69,15.38,0.0,0.0,7.69,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,15.38,0.0,0.0,7.69,0.0,0.0,23.08,0.0,7.69,0.0,7.69,0.0,0.0,0.0,38.46,15.38,0.0,0.0,7.69,7.69,7.69
39,356,0,1057,655,Neutral,8,2,62,30.5,0,0,0,0,1,5,9,0,0,1,0,0,0,0,0,0,4,92.84,50.0,1.0,25.77,4.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
81,120,0,1050,1448,Neutral,4,9,61,5.888888888888889,0,1,0,1,7,5,1,0,0,1,0,0,0,0,1,0,8,92.84,89.42,1.0,25.77,8.0,25.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,75.0,12.5,0.0,0.0,0.0,0.0,62.5
865,796,2,30010,12672,Weak Agreement,4,4,28,6.25,0,0,0,0,3,5,2,0,0,1,0,0,0,0,0,1,8,11.24,89.42,1.0,1.0,2.67,37.5,75.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,12.5,0.0,12.5,12.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,162.5,150.0,0.0,0.0,0.0,0.0,12.5
61,335,6,3363,5219,Weak Disagreement,3,13,89,5.923076923076923,0,0,0,0,12,5,4,0,0,1,0,0,0,0,0,0,5,8.19,50.0,1.0,99.0,5.0,20.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0
9,49,0,4512,2312,Strong Disagreement,5,7,44,5.428571428571429,0,0,0,0,6,5,2,0,0,1,0,0,0,0,0,1,13,99.0,50.0,94.81,25.77,13.0,38.46,69.23,30.77,7.69,0.0,0.0,0.0,0.0,0.0,7.69,7.69,15.38,0.0,0.0,0.0,0.0,15.38,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,15.38,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,7.69,15.38,0.0,0.0,15.38,0.0,0.0,15.38,0.0,23.08,7.69,15.38,0.0,7.69,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0
1717,1622,38,30068,33660,Strong Agreement,4,10,58,4.9,0,0,0,1,7,5,2,0,0,1,0,0,0,0,0,1,7,1.0,99.0,1.0,1.0,7.0,28.57,100.0,85.71,28.57,14.29,0.0,14.29,0.0,0.0,14.29,0.0,14.29,14.29,28.57,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,28.57,0.0,28.57,0.0,14.29,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0
471,749,1,4174,3228,Strong Disagreement,3,1,9,9.0,1,0,0,0,0,5,9,0,0,1,0,0,0,0,0,0,10,24.86,99.0,1.0,25.77,5.0,10.0,60.0,50.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0
1,13,0,2,53,Strong Agreement,4,8,43,4.5,0,0,0,0,7,5,2,0,0,1,0,0,0,0,0,1,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
397,340,1,1846,708,Strong Agreement,3,34,171,4.0588235294117645,0,0,0,3,27,5,2,0,0,1,0,0,0,0,0,1,8,71.61,99.0,1.0,25.77,8.0,12.5,75.0,25.0,12.5,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,25.0,25.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0
5,26,0,797,1120,Strong Disagreement,4,14,73,4.615384615384615,0,0,0,2,10,5,7,0,0,1,0,0,0,0,0,0,34,66.07,88.03,14.7,1.0,11.33,8.82,79.41,47.06,14.71,8.82,2.94,2.94,0.0,0.0,5.88,5.88,11.76,11.76,2.94,2.94,0.0,23.53,2.94,2.94,2.94,0.0,0.0,5.88,0.0,5.88,5.88,11.76,2.94,5.88,2.94,2.94,0.0,0.0,0.0,0.0,2.94,0.0,2.94,5.88,2.94,0.0,2.94,0.0,0.0,20.59,0.0,8.82,0.0,5.88,2.94,8.82,2.94,14.71,8.82,2.94,2.94,0.0,0.0,0.0
182,139,22,4277,30589,Strong Disagreement,6,32,163,4.4,0,0,0,0,24,5,8,0,0,1,0,0,0,0,0,0,13,1.0,93.79,1.4,1.0,6.5,15.38,100.0,61.54,15.38,7.69,0.0,7.69,0.0,0.0,7.69,7.69,0.0,15.38,15.38,15.38,0.0,15.38,7.69,0.0,7.69,15.38,0.0,7.69,0.0,7.69,7.69,15.38,0.0,15.38,7.69,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,61.54,0.0,0.0,23.08,38.46,0.0,0.0
