stance,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow
Weak Disagreement,0.032232443417154026,0.1003705875747102,1.2915216310293387,0.041628897894183635,3.0,0.00024708748546122656,0.00936623732205955,0.3380841951647988,1.0,13964.0,-0.2857142857142857,-1.0,0.42857142857142855,0.15211017869464774,4.0,0.0023495172906313803,0.00776914539400666,0.0,1.0
Strong Agreement,0.000682562089881017,0.003406411040265525,0.8058608058608059,0.0005500500358015521,2.0,0.0,0.00034268870563216377,0.3301682741078605,1.0,0.0,0.0,0.0,0.0,0.1810501152565525,2.0,0.000319759812318893,0.0011098779134295226,1.0,0.0
Neutral,0.005209189767773762,0.02253471918944886,0.9296788482834994,0.004842873543794101,0.0,0.0006154298835473225,0.0019054901549675329,0.3351412146496845,1.0,1439.0,-1.5,-1.0,1.0,0.1604033279192537,3.0,0.0008442273340376165,0.002219755826859045,0.0,0.0
Neutral,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.007619874967035353,0.02707660057646956,1.1317972350230414,0.008624153418911902,3.0,0.0,0.0022939881477279035,0.33196606756771946,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.001265842421233886,0.004292327464656926,1.186046511627907,0.0015013479879750742,3.0,0.0,0.0004633785582584014,0.3268034208743888,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,0.022701394598451826,0.08555956228242018,1.0670847309318945,0.02422431154686773,4.0,0.0022922181410829053,0.008712574032653212,0.3986206110997708,1.0,112092.0,1.0,2.0,0.3142857142857143,0.2828908050883633,9.0,0.0032394469798074504,0.05549389567147614,1.0,0.0
Weak Agreement,0.008237283402882272,0.03863094718191233,0.8575581395348837,0.007063949429797298,4.0,0.0032036665591465624,0.004483143503758564,0.3588435006775592,1.0,41476.0,1.0689655172413792,2.0,0.3226600985221675,0.2688863097869592,8.0,0.002317680897700677,0.032186459489456164,1.0,0.0
Strong Agreement,0.0009990226951894882,0.008472355664250154,0.4742268041237113,0.00047376333998676767,2.0,0.00047888788550474803,0.0008254481161371143,0.3697713522291976,1.0,210.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Strong Disagreement,0.006766672354684082,0.023408157917722074,1.1625799573560769,0.007866797657551163,3.0,8.544026055049754e-05,0.001916061528920196,0.3343484934146801,1.0,202.0,-2.0,-2.0,0.0,0.1309524201595985,2.0,0.000559526557223971,0.0011098779134295226,0.0,0.0
Strong Disagreement,0.012962474597831314,0.0621514043646981,0.8387873920899418,0.010872760262947043,0.0,0.00013973562414305114,0.0053235677329952855,0.3368105302653218,1.0,2551.0,0.0,2.0,1.0,0.16209721062914484,3.0,0.0008714859925661032,0.002219755826859045,1.0,0.0
Strong Disagreement,0.03683973752385089,0.15597120147735924,0.94992,0.03499480346865644,3.0,0.00016093645521715795,0.014936470447283644,0.3394590760281421,1.0,23131.0,0.0,-1.0,0.2777777777777778,0.15323251942286348,4.0,0.0030084090116136372,0.009988901220865706,0.0,0.0
Weak Disagreement,1.861532972402773e-05,0.001958998290555632,0.03821656050955414,7.114138748036077e-07,3.0,0.0,0.0001435944961903411,0.3147717131835042,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.013111397235623537,0.057809166115568425,0.9121519533779407,0.011959586599988142,4.0,0.002232018924649888,0.006484656972129453,0.3914421130732368,1.0,60462.0,0.9318181818181818,2.0,0.2463002114164905,0.2736804067831609,9.0,0.0030958968150584273,0.048834628190899,1.0,0.0
Strong Disagreement,0.0012379194266478445,0.009021374293450457,0.5518672199170125,0.0006831671524654081,0.0,0.0004700319386702326,0.000813114846525674,0.3307866739663715,1.0,200.0,0.0,0.0,0.0,0.11084700934074647,2.0,0.0007172158647660086,0.0011098779134295226,0.0,1.0
Strong Disagreement,0.0003816142593425686,0.003381455648029148,0.4538745387453874,0.000173204995937771,3.0,0.0,0.00029687941850395686,0.32059595055205764,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Weak Agreement,0.00020787118191830967,0.0019714759866738206,0.4240506329113924,8.814790625649843e-05,2.0,0.0,0.0001929275746361025,0.3315209346808256,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Agreement,0.003800629818655664,0.002108730643973897,7.2485207100591715,0.027548943951794004,3.0,0.0011910474460621564,0.0011646130304517235,0.3372001555309372,1.0,1040.0,0.7142857142857143,2.0,0.19047619047619047,0.2244422916403544,3.0,0.0007283407469362457,0.00776914539400666,1.0,0.0
Strong Disagreement,0.0005026139025487488,0.013675554945534856,0.1478102189781022,7.429147099716909e-05,0.0,0.0,0.0010967800475888015,0.33261715137664605,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Weak Agreement,0.012332655942168376,0.05963090974882398,0.8317639673571877,0.010257858834509165,4.0,0.0050211951905619065,0.004187145033083996,0.3513088324942799,1.0,56705.0,0.9534883720930232,2.0,0.2812846068660022,0.2578873080717878,9.0,0.0029202864009207053,0.04772475027746948,0.0,0.0
Strong Disagreement,0.0069745435366023924,0.005190721585166515,5.403846153846153,0.03768936026510139,3.0,0.0,0.0021785839820779975,0.3317498965768147,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,8.066642880412019e-05,0.0031942902062563174,0.1015625,8.192684175418457e-06,0.0,0.0,0.00023697496610553228,0.32879507872692154,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Strong Disagreement,0.00027612739090641144,0.005677351733775876,0.1956043956043956,5.401173140806729e-05,0.0,0.0,0.0004545690799645153,0.33270265376280195,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Strong Agreement,0.00937592107100197,0.04389653494378798,0.8590108015918135,0.008054017474862977,4.0,0.002789269301323817,0.004518381416934108,0.384457156172824,1.0,36681.0,0.8846153846153846,2.0,0.2953846153846154,0.274318356449322,7.0,0.0019463214114358368,0.028856825749167588,1.0,0.0
Weak Disagreement,0.00046848579805469805,0.004878779182211797,0.3861892583120205,0.00018092418288045883,3.0,0.0,0.00041580737547141717,0.32307285978428824,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.00538293284519802,0.008035636300113547,2.6940993788819885,0.014502156034811437,3.0,0.00011851373687681001,0.001922228163725916,0.33320045299053697,1.0,282.0,-1.0,0.0,0.0,0.15263628393872786,2.0,0.0010798935777274754,0.002219755826859045,0.0,1.0
Weak Agreement,0.018714611482555883,0.07309434386034963,1.0297029702970295,0.01927049103154269,1.0,0.0010878109953028187,0.006338419632450947,0.35700909394452146,1.0,28153.0,0.8,2.0,0.5947368421052631,0.2549081045128357,10.0,0.0014191087542849525,0.022197558268590455,1.0,0.0
Neutral,0.0010269456897755301,0.008335101006950077,0.4955089820359282,0.0005088608133468572,0.0,0.0,0.0007611389245917468,0.3319398559034937,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,1.861532972402773e-05,0.0003244200990729072,0.2307692307692308,4.295845320929479e-06,0.0,0.0,2.995222619921225e-05,0.3303210470516517,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.0005088190124567582,0.00415507280735685,0.4924924924924925,0.0002505895436723974,0.0,0.0,0.0004492833929881839,0.3265460009584933,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,7.135876394210634e-05,0.00870943189049574,0.0329512893982808,2.35136328175995e-06,3.0,0.0,0.0007056392113402653,0.3309401163502202,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Strong Agreement,0.018906969889704167,0.06795353305965587,1.1189864120455382,0.02115664239953309,4.0,0.0017201133180104575,0.00702643988720344,0.3488176418907619,1.0,54707.0,0.8260869565217391,2.0,0.5019762845849802,0.2523572013940511,9.0,0.001571112161993519,0.025527192008879027,1.0,0.0
Weak Disagreement,0.001101407008671641,0.00524063236963927,0.8452380952380952,0.0009309511620915064,0.0,0.0,0.0006853774112643275,0.33026914604914703,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Strong Agreement,0.06572762670058792,0.2639906167725191,1.0013234390509052,0.0658146132084868,4.0,0.0005646974926873955,0.02361204467110253,0.3683325321830727,1.0,202832.0,0.9846153846153848,2.0,0.2533653846153846,0.2713664294775384,12.0,0.004339321790202884,0.07214206437291898,1.0,0.0
Weak Disagreement,0.00022028140173432822,0.0019215652022010656,0.461038961038961,0.00010155830859180066,2.0,0.0,0.00018852283548915951,0.3260521367732017,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Agreement,0.011485658439725113,0.057310058270840875,0.8060091443500981,0.00925754573130032,1.0,0.001274479632262067,0.003986288927983396,0.37681353350322944,1.0,13045.0,0.6666666666666666,-999.0,0.2761904761904762,0.25546145061525144,5.0,0.0012705894128682705,0.016648168701442843,1.0,0.0
Weak Disagreement,3.102554954004623e-05,0.0010356487778096653,0.12048192771084335,3.73801801687304e-06,3.0,0.0,7.928530464497362e-05,0.31284864341962426,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.012528116904270666,0.06200167201127984,0.8126383578184745,0.010180828347644385,2.0,0.0004471860388518671,0.004844332113807888,0.38040557856563584,1.0,6760.0,0.8181818181818182,0.0,0.3090909090909091,0.25509228666927564,5.0,0.0010927936346342047,0.01220865704772475,1.0,0.0
Neutral,0.0010796891239936088,0.003269156382965449,1.3282442748091603,0.0014340908975182284,1.0,0.004316088543398917,0.0011954462044803243,0.33813042257230663,1.0,3971.0,1.375,2.0,0.5357142857142857,0.2295498860534964,5.0,0.0007131704169475305,0.00887902330743618,1.0,0.0
Strong Disagreement,0.005345702185749965,0.02107482874362078,1.0201302545885138,0.005453312531703486,0.0,0.00039503901101508963,0.0020622988685987027,0.33583453244369965,1.0,1082.0,0.0,2.0,0.0,0.1351120263108601,2.0,0.0009001075009856906,0.002219755826859045,0.0,1.0
Neutral,0.007790515489505607,0.028149682442633793,1.113031914893617,0.00867109237329281,0.0,0.0009880346330363686,0.002538010696468545,0.33757371556301896,1.0,4099.0,0.14285714285714285,-2.0,0.3333333333333333,0.17590818373207648,3.0,0.0022638597263776625,0.00776914539400666,1.0,1.0
Strong Agreement,0.0009524843708794194,0.003007124764483486,1.2738589211618256,0.0012133307131119572,2.0,0.002345561406977371,0.0008316147509428342,0.3688487649977329,1.0,1044.0,0.3333333333333333,-999.0,0.4,0.2475790496145004,4.0,0.0006852179852292488,0.006659267480577137,1.0,0.0
Strong Agreement,0.004449063804042629,0.01872902187340129,0.955363091272485,0.004250471349098687,1.0,0.0030078046380571147,0.0016244677973925707,0.3698732898120631,1.0,5111.0,0.3,2.0,0.2,0.24932748923042194,4.0,0.000893396600649559,0.011098779134295227,1.0,0.0
Strong Disagreement,0.0007663310736391419,0.0077985600738679625,0.3952,0.00030285404030218886,0.0,0.0,0.0007549722897860268,0.3329092301587773,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Weak Disagreement,0.0008749204970293036,0.009632781403241706,0.36528497409326427,0.00031959531109101514,0.0,0.0,0.0007990196812554562,0.3328588553523554,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Weak Agreement,0.0008935358267533315,0.002133686036210274,1.6842105263157894,0.0015049024450582422,3.0,0.0,0.0003752837753195418,0.32044706314476057,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.006003443835998945,0.029659483672934632,0.8140513251998317,0.004887111410457702,1.0,0.0028509248291945194,0.0023838448263255397,0.3744175855200933,1.0,10434.0,0.8,-999.0,0.4222222222222222,0.2580758221858753,5.0,0.0008547100305608527,0.011098779134295227,1.0,0.0
Weak Agreement,0.00575213688472457,0.03517462535717405,0.6576800283788578,0.0037830655495847297,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Disagreement,0.002739556024386082,0.007262019140785845,1.5171821305841924,0.004156405445932835,3.0,0.0,0.000882709725047373,0.3197409892443158,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.0003412810449405085,0.008572177233195663,0.16011644832605532,5.464470879687909e-05,0.0,0.0,0.0007214962722692597,0.3330772563560947,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.021823371546468517,0.07673783112686074,1.143739837398374,0.02496025942404221,3.0,0.0006130702497461853,0.006278515180052522,0.3451445676001956,1.0,15568.0,0.7,2.0,0.5111111111111111,0.22501448358844964,6.0,0.0008699923050565182,0.011098779134295227,1.0,0.0
Strong Agreement,0.0017653537688286304,0.003568621089801979,1.9895104895104896,0.003512189840781436,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,0.00017374307742425886,0.0007486617670913242,0.9333333333333332,0.00016216020559597493,3.0,0.0,0.00010218994820907713,0.3283635330756849,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.0016753796751624965,0.00612654879403067,1.0997963340122199,0.001842576424822297,3.0,0.0,0.0006131396892544628,0.3218385821424494,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Neutral,0.00024820439632036983,0.0090837627740414,0.10989010989010987,2.7275208386853823e-05,3.0,0.0,0.0007188534287810943,0.3328703738278641,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Agreement,0.003704450615081519,0.030308323871080445,0.4915603128859613,0.001820960903420064,0.0,0.0,0.002504534678951777,0.33389184536885114,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Disagreement,9.928175852814793e-05,0.0015971451031281587,0.25,2.482043963203698e-05,3.0,0.0,0.0001497611309960613,0.3315834971845477,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Weak Agreement,0.00010548686843615716,0.0010356487778096653,0.40963855421686746,4.321148827505233e-05,2.0,0.0,9.426141774457976e-05,0.3261612866184902,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.003844065588011728,0.012914415482325343,1.1971014492753622,0.004601736486518387,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.005373625180336007,0.026190684152078158,0.8251548356360171,0.00443407280244972,0.0,0.0,0.002272845399822577,0.3338342997690091,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Neutral,0.0006360237655709478,0.011928677488988432,0.21443514644351466,0.0001363858493117618,0.0,0.0,0.0009910663080621703,0.3325590699288802,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Weak Agreement,0.05289856196577882,0.21885878991303045,0.9720638540478904,0.05142078001804611,4.0,0.002089381604700041,0.01589229884217027,0.3632165013598858,1.0,339967.0,0.8539325842696629,2.0,0.2579162410623085,0.2801966069446647,11.0,0.005624034509884131,0.09877913429522753,1.0,0.0
Strong Agreement,0.0030684268495105717,0.004429582121957002,2.7859154929577463,0.008548377899059028,1.0,0.0040563570283040865,0.0014711828750789552,0.34512809133623296,1.0,5653.0,1.6363636363636365,2.0,0.41818181818181815,0.2472323002452924,5.0,0.0010168214482803263,0.01220865704772475,1.0,0.0
Strong Agreement,0.002286583001101407,0.0101942777285602,0.9020807833537332,0.0020626825848368874,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,0.002317608550641453,0.03818175012165754,0.2441176470588235,0.0005657691461860017,0.0,0.00018156629793665118,0.0034401012737624672,0.33610462171776284,1.0,1384.0,-2.0,-2.0,0.0,0.16076854496825022,2.0,0.0008154373162420055,0.002219755826859045,0.0,1.0
Weak Agreement,0.0016071234661743945,0.0028948254994197874,2.2327586206896552,0.003588318773613519,3.0,0.0,0.0006157825327426285,0.32934917628299337,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Neutral,0.00016133285760824034,0.0025454500081105017,0.2549019607843137,4.112406174327696e-05,0.0,0.0,0.00021759411385898319,0.3296109407748982,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.0014861238229682142,0.002807481626592466,2.128888888888889,0.003163792494230109,3.0,5.534774527122701e-05,0.0005805446195670848,0.32986142626947035,1.0,12.0,0.0,-999.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,0.0,1.0
Strong Agreement,0.007250670927508803,0.0623760028948255,0.46749349869974,0.003389641519821579,0.0,0.00011483702289331421,0.005037259688443991,0.3358919745760645,1.0,1877.0,0.3333333333333333,2.0,0.3333333333333333,0.13337654882896768,3.0,0.0015251980720687075,0.0033296337402885685,0.0,0.0
Strong Agreement,0.0015481749220483069,0.020588198595011417,0.30242424242424243,0.00046820562794066975,0.0,0.0,0.001709038789013876,0.3329319819194337,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Strong Agreement,0.008606487442408823,0.04707834745392611,0.7352239597137556,0.006327695776634528,0.0,0.0001352751537991073,0.004063812336969593,0.3353701526127169,1.0,1439.0,-1.0,-2.0,0.0,0.1330749056729278,2.0,0.0008646390979169278,0.002219755826859045,0.0,1.0
Neutral,0.0,0.00011229926506369863,0.0,0.0,2.0,0.0,8.809478293885958e-06,0.307578268123038,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.01754494826489614,0.07550253921116007,0.9345562716906296,0.016396741437446318,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Disagreement,9.307664862013867e-06,0.00017468774565464234,0.21428571428571427,1.9944996132886857e-06,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.006924902657338318,0.010069500767378312,2.7657992565055762,0.01915289062103981,3.0,0.0,0.0023856067219843176,0.3310965019496193,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.00014271752788421268,0.0029696916761289198,0.19327731092436976,2.758406001123438e-05,3.0,0.0,0.0002325702269585893,0.33042941893129274,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.0008811256069373129,0.0025080169197559364,1.4129353233830846,0.0012449734943790886,3.0,0.0004569916309144607,0.00047747372352861887,0.3377709073854873,1.0,67.0,0.0,0.0,0.0,0.15243856854502486,2.0,0.0005944502937841162,0.0011098779134295226,0.0,0.0
Strong Disagreement,0.0002978452755844437,0.0006987509826185692,1.7142857142857142,0.0005105919010019035,3.0,0.0,0.00011892795696746044,0.3135231873292703,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.02581325721731846,0.1005827084087194,1.032130008683786,0.02664263739586771,4.0,0.002826073554471628,0.007456342427945075,0.3579691550712342,1.0,101217.0,0.8867924528301887,2.0,0.2851959361393324,0.26505084440711524,10.0,0.0035363696845150923,0.05882352941176471,1.0,0.0
Weak Disagreement,0.014820905015280085,0.05998028524013326,0.9937591013105888,0.014728409248594334,1.0,0.0007499469101556836,0.005503281090190558,0.3866896240078125,1.0,14631.0,1.2,2.0,0.5777777777777777,0.2605518263839686,7.0,0.0009012437360436398,0.011098779134295227,1.0,0.0
Weak Agreement,0.0029226067666723553,0.02113721722421172,0.5560802833530106,0.001625203998940589,0.0,0.0005674425420213183,0.0017530861804833054,0.3356837658240013,1.0,1123.0,1.6666666666666667,2.0,0.3333333333333333,0.13332618004164554,3.0,0.0016038643808776198,0.0033296337402885685,0.0,0.0
